run_id,adapter,strategy,dataset,symbol,initial_cash,final_cash,final_position,final_price,final_equity,return_pct,fill_count,signal_count,notes
trend_1h_breakout_30,muni,breakout_channel,data\experiments\trend_up_1h.csv,SIM,100000.0,89663.93550402072,100.0,110.87939,100751.87450402071,0.751874504020722,1,1,
trend_30m_sma_5_20,reference_bar,sma_cross,data\experiments\trend_up_30m.csv,SIM,100000,89697.37782120101,100.0,109.431323,100640.510121201,0.64051012120101,9,9,
trend_30m_sma_5_20,backtrader,sma_cross,data\experiments\trend_up_30m.csv,SIM,100000,89697.37782120101,100.0,109.431323,100640.510121201,0.64051012120101,9,9,Backtrader volume filler enabled with FixedSize(size=None)
trend_30m_sma_5_20,vectorbt,sma_cross,data\experiments\trend_up_30m.csv,SIM,100000,89697.37782120101,100.0,109.431323,100640.510121201,0.64051012120101,9,9,
trend_30m_sma_5_20,pybroker,sma_cross,data\experiments\trend_up_30m.csv,SIM,100000,89697.37782120101,100.0,109.431323,100640.510121201,0.64051012120101,9,9,
trend_30m_sma_5_20,muni,sma_cross,data\experiments\trend_up_30m.csv,SIM,100000.0,89697.37782120101,100.0,109.431323,100640.510121201,0.64051012120101,9,9,
trend_30m_breakout_30,reference_bar,breakout_channel,data\experiments\trend_up_30m.csv,SIM,100000,89723.84447251854,100.0,109.431323,100666.97677251854,0.666976772518546,1,1,
trend_30m_breakout_30,backtrader,breakout_channel,data\experiments\trend_up_30m.csv,SIM,100000,89723.84447251854,100.0,109.431323,100666.97677251854,0.666976772518546,1,1,Backtrader volume filler enabled with FixedSize(size=None)
trend_30m_breakout_30,vectorbt,breakout_channel,data\experiments\trend_up_30m.csv,SIM,100000,89723.84447251854,100.0,109.431323,100666.97677251854,0.666976772518546,1,1,
trend_30m_breakout_30,pybroker,breakout_channel,data\experiments\trend_up_30m.csv,SIM,100000,89723.84447251853,100.0,109.431323,100666.97677251854,0.666976772518546,1,1,
trend_30m_breakout_30,muni,breakout_channel,data\experiments\trend_up_30m.csv,SIM,100000.0,89723.84447251854,100.0,109.431323,100666.97677251854,0.666976772518546,1,1,
trend_4h_sma_5_20,reference_bar,sma_cross,data\experiments\trend_up_4h.csv,SIM,100000,89414.04688487257,100.0,116.167595,101030.80638487257,1.0308063848725624,5,5,
trend_4h_sma_5_20,backtrader,sma_cross,data\experiments\trend_up_4h.csv,SIM,100000,89414.04688487256,100.0,116.167595,101030.80638487256,1.0308063848725624,5,5,Backtrader volume filler enabled with FixedSize(size=None)
trend_4h_sma_5_20,vectorbt,sma_cross,data\experiments\trend_up_4h.csv,SIM,100000,89414.04688487257,100.0,116.167595,101030.80638487257,1.0308063848725624,5,5,
trend_4h_sma_5_20,pybroker,sma_cross,data\experiments\trend_up_4h.csv,SIM,100000,89414.04688487257,100.0,116.167595,101030.80638487257,1.0308063848725624,5,5,
trend_4h_sma_5_20,muni,sma_cross,data\experiments\trend_up_4h.csv,SIM,100000.0,89414.04688487257,100.0,116.167595,101030.80638487257,1.0308063848725624,5,5,
trend_4h_breakout_30,reference_bar,breakout_channel,data\experiments\trend_up_4h.csv,SIM,100000,89399.60722403573,100.0,116.167595,101016.36672403573,1.0163667240357332,1,1,
trend_4h_breakout_30,backtrader,breakout_channel,data\experiments\trend_up_4h.csv,SIM,100000,89399.60722403573,100.0,116.167595,101016.36672403573,1.0163667240357332,1,1,Backtrader volume filler enabled with FixedSize(size=None)
trend_4h_breakout_30,vectorbt,breakout_channel,data\experiments\trend_up_4h.csv,SIM,100000,89399.60722403573,100.0,116.167595,101016.36672403573,1.0163667240357332,1,1,
trend_4h_breakout_30,pybroker,breakout_channel,data\experiments\trend_up_4h.csv,SIM,100000,89399.60722403573,100.0,116.167595,101016.36672403573,1.0163667240357332,1,1,
trend_4h_breakout_30,muni,breakout_channel,data\experiments\trend_up_4h.csv,SIM,100000.0,89399.60722403573,100.0,116.167595,101016.36672403573,1.0163667240357332,1,1,
